,Instace name,Rais without infeasible arcs's Obj.Value,Rais without infeasible arcs's t(s)
63,./PDPTWT/3R-4K-4T-240L-2.txt,427.9869686923849,7.319359064102173
64,./PDPTWT/3R-4K-4T-300L-1.txt,306.6465037579704,1.138314962387085
65,./PDPTWT/4R-4K-4T-240S-2.txt,282.12114962700485,31.22190284729004
66,./PDPTWT/4R-4K-4T-300S-1.txt,338.3037935262189,2.0758230686187744
67,./PDPTWT/4R-4K-4T-180M-0.txt,310.2450830417815,2.0023698806762695
68,./PDPTWT/3R-4K-4T-300S-2.txt,209.42741699131147,1.0929009914398193
69,./PDPTWT/3R-4K-5T-240S-0.txt,257.09877563608455,0.2680227756500244
70,./PDPTWT/3R-4K-5T-180L-2.txt,402.93095354739194,7.842232942581177
71,./PDPTWT/3R-4K-5T-300M-2.txt,279.110683704735,0.7628309726715088
72,./PDPTWT/3R-4K-5T-300M-1.txt,309.8291744366489,4.537360906600952
73,./PDPTWT/3R-4K-4T-300S-0.txt,257.09877563608455,0.3226778507232666
74,./PDPTWT/3R-4K-4T-240S-1.txt,222.2012717454143,0.3016209602355957
75,./PDPTWT/4R-4K-4T-300L-1.txt,356.0387210786457,16.085893869400024
76,./PDPTWT/4R-4K-4T-180S-1.txt,338.3037935262189,1.5527031421661377
77,./PDPTWT/3R-4K-5T-300L-2.txt,402.93095354739194,8.175966024398804
78,./PDPTWT/3R-4K-4T-240S-2.txt,209.42741699131147,2.427288055419922
79,./PDPTWT/4R-4K-4T-300L-0.txt,405.4054350182646,9.666800022125244
80,./PDPTWT/3R-4K-4T-300M-1.txt,309.8291744366489,3.1855900287628174
81,./PDPTWT/3R-4K-5T-300L-1.txt,306.6465037579704,2.280363082885742
